time,power/energy-cores/,power/energy-pkg/,power/energy-ram/,alignment-faults,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,mem-loads,mem-stores,ref-cycles,stalled-cycles-frontend,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,time,"usr","sys","idl","wai","stl","read","writ","in","out","49","50","51","1m","5m","15m","used","free","buff","cach","recv","send","run","blk","new","read","writ","used","free","time","int","csw"
2020-07-23 15:15:59,13.12,37.57,9.51,0,132,16441.461183,25,0,0,0,410,393,16399.335661,5385315,55107117,627323,628111,108271808,8498382,1005931,3552423,13900,1510732,1416016,1615074,3320369,30660112,766233,46623258,129042,105487262,196959,5116,54247,68853,28058,31793,20396,20589,24642612,3151807,55716087,2463667,10915652,816570116,128876381,0,19716883,1106562207,657685561,10.57,10.52,1610897703,1.34,1.83,1610819247,9.85,10.41,1610719190,2.87,2.67,1610638081,2020-07-23 15:15:59,0,0.066,99.934,0,0,0,0,0,0,0,0,13,0,0.010,0.310,1129717760,133721055232,69632,105877504,1271,0,0,0,0,0,0,365465600,3929497600,23-07 15:15:59,16318,65
2020-07-23 15:16:00,19.87,43.92,8.09,0,32804,16137.308598,921,0,0,21,51367,51388,16138.008994,29721108,643216944,3357616,6514328,421952338,28832299,1460505,11371796,329899,3477893,2346207,3693817,13468988,472446791,9431324,659388250,1406119,480489777,1693939,124766,430821,587451,74080,178010,329120,1725262,545552157,13847802,284553670,4100211,27588802,3887323387,2569289485,0,385977754,5481813142,2505050170,54.69,55.08,1608407499,23.48,27.27,1608407629,49.61,53.42,1608455408,22.49,25.92,1608457347,2020-07-23 15:16:00,5.940,8.747,85.052,0.261,0,98304,0,98304,0,1,998,30,0,0.010,0.310,1189736448,133651128320,69632,115978240,68448,12375,11,0,246,7,0,365432832,3929530368,23-07 15:16:00,22391,34662
2020-07-23 15:16:01,55.29,82.86,22.37,0,8404,16084.884400,205,0,0,75,1637240,1637532,16083.038502,349331519,9973002585,8220560,310291592,6660471488,23134491,4009096,14682881,42413974,73472361,208244647,333451909,6485889,6206458453,26459208,10280848686,8578433,6934425378,2265956,94402,396472,3073459,165324,42181808,7669672,204769380,6086724659,7822207,1409667896,197082939,263028100,27897736795,30883839793,0,5686987307,28298984015,16666499782,1524.27,3977.69,1607619999,1134.66,3946.19,1607606062,1153.56,3972.08,1607545540,1128.32,3946.18,1607531183,2020-07-23 15:16:01,52.228,38.544,9.228,0,0,0,0,0,0,0,1203,58,0,0.010,0.310,13295874048,121536557056,69632,124391424,1235,250,16,0,17,0,0,365432832,3929530368,23-07 15:16:01,17835,6542
2020-07-23 15:16:02,71.85,99.96,27.27,0,1705,16065.903147,1,0,0,0,4588257,4588296,16064.705058,460051915,9647342829,18299439,342896028,6587947625,23324899,5517064,22886479,21114691,46323650,292622170,301741910,9130475,7831496395,68373277,9691132922,22762132,6601569625,5212002,2551,494150,4107510,227929,20801185,3654054,290992292,7770385721,9122398,1572220932,297816609,325745749,35913828229,36336155779,0,5261348248,31487437799,21905920548,1055.23,4853.25,1606034445,484.07,4823.93,1606031179,514.42,4853.71,1606026750,478.85,4824.20,1606021524,2020-07-23 15:16:02,38.812,61.188,0,0,0,0,0,0,0,1,0,8,0,0.010,0.310,32065990656,102766432256,69632,124399616,987,0,16,0,1,0,0,365432832,3929530368,23-07 15:16:02,16167,1703
2020-07-23 15:16:03,72.60,101.00,28.63,0,1694,16055.516125,1,0,0,0,5009837,5009837,16055.791196,495546261,8639650544,18893098,369577842,6225023812,24547253,5153798,24641671,17369672,44398409,319038906,329983913,10042880,6784095558,80006968,8631839483,25081440,6215689699,5704578,4181,646075,4444968,191890,17404044,4399291,315944597,6785985601,9917979,1571582096,326499383,356499098,36160400878,32334910386,0,4784844297,31475308877,23341768622,1081.10,5229.05,1605418018,447.90,5199.60,1605419989,480.35,5229.82,1605420022,444.45,5199.21,1605421024,2020-07-23 15:16:03,33.167,66.833,0,0,0,0,6885376,0,0,0,0,12,0,0.010,0.310,52556156928,82276261888,69632,124403712,795,0,16,0,1,0,129,365432832,3929530368,23-07 15:16:03,18052,1692
2020-07-23 15:16:04,72.56,100.97,28.66,0,1657,16054.960481,0,0,0,0,5015034,5015046,16054.865307,495619764,8630208085,18289604,369830241,6222379530,23557594,3943975,23132707,18378500,45720760,319406696,330956714,10116543,6785133754,81436669,8634883883,25379405,6224312186,5699705,2623,558423,6235792,196460,20621199,4238916,317203452,6771206343,9921629,1572020932,325994339,355687010,36171034347,32230398532,0,4775412340,31484685484,23365376231,1073.86,5233.78,1605877069,440.89,5204.85,1605874116,472.42,5234.35,1605874308,437.96,5204.85,1605875110,2020-07-23 15:16:04,33.250,66.750,0,0,0,0,0,0,0,1,0,13,1.280,0.280,0.400,73063821312,61768589312,69632,124411904,1571,0,16,0,0,0,0,365432832,3929530368,23-07 15:16:04,16263,1657
2020-07-23 15:16:05,72.32,100.55,30.46,0,1706,16058.780557,1,0,0,0,3208313,3208152,16059.414634,1190444233,8245970224,29689861,372660162,4965595739,21678492,3791738,35689892,131233166,183229777,144610642,157904039,19768402,7437943002,221733948,8266483415,42478036,4967083085,3555847,15954,272614,4535782,229630,126226947,1496605,153668269,7341223192,19117961,1571644171,151589245,199596203,36162501745,31882542194,0,4309100677,31477471927,24910997300,2559.91,4236.04,1605719242,2285.18,4211.05,1605717377,2312.44,4237.59,1605713738,2282.55,4211.16,1605711113,2020-07-23 15:16:05,65.854,34.146,0,0,0,0,0,0,0,0,0,12,1.280,0.280,0.400,82219450368,52612952064,69632,124420096,1750,0,16,0,1,0,0,365432832,3929530368,23-07 15:16:05,16354,1706
2020-07-23 15:16:06,71.49,98.90,29.56,0,1726,16056.610848,1,0,0,0,2644465,2644493,16056.261793,1620205608,7067266274,31044994,315471004,3689441451,18109713,4878667,59737013,162945357,229614124,45366505,51818609,24875409,6703664263,348532020,7056778178,48208695,3676245724,2723843,10308,89863,4474408,258605,161885792,58838,44821121,6693123805,24963079,1571778804,37364454,113017711,36165523556,27466803866,0,3485646489,31478932496,26820076195,2852.36,3026.21,1605442259,2787.04,3000.98,1605442146,2813.74,3027.27,1605442919,2784.91,3001.15,1605443898,2020-07-23 15:16:06,83.948,16.052,0,0,0,0,0,0,0,1,0,12,1.280,0.280,0.400,84130275328,50702118912,69632,124428288,1271,0,16,0,1,0,0,365432832,3929530368,23-07 15:16:06,16298,1698
2020-07-23 15:16:07,71.10,98.30,28.69,0,1671,16055.126171,4,0,0,0,2517082,2517076,16055.230375,1606984214,6734673183,31293143,297131378,3488554182,17370324,4554688,82073055,153486716,228331291,38858176,48434481,24385072,6434753232,364333237,6760179971,45919813,3480859831,2596746,10820,80234,4276011,210295,153126217,53304,41509003,6357770762,24222322,1570694328,36313904,139684100,36155034362,26065082207,0,3288355424,31477472456,27296136511,2704.16,2856.70,1606018491,2640.27,2831.21,1606021216,2667.51,2857.84,1606022652,2638.26,2831.28,1606020864,2020-07-23 15:16:07,85.125,14.812,0.062,0,0,0,0,0,0,0,0,16,1.280,0.280,0.400,85923004416,48909385728,69632,124432384,1016,0,16,0,1,0,0,365432832,3929530368,23-07 15:16:07,16242,1667
2020-07-23 15:16:08,70.85,97.94,28.30,0,1680,16060.420924,1,0,0,0,2409968,2409963,16060.198933,1600100489,6493082651,28531858,285144291,3324044030,16735868,4111605,104276869,146217149,236944206,37929688,45645912,24991725,6156775636,371529211,6466900181,44098737,3313355159,2486090,9905,73155,3047815,202613,146320676,47949,40649038,6147220234,24875627,1572761922,33421603,142524023,36182796058,25143460941,0,3153095677,31494942767,27603703163,2555.99,2732.16,1606079619,2495.78,2706.29,1606079028,2522.72,2733.21,1606080087,2492.85,2706.43,1606082082,2020-07-23 15:16:08,85.696,14.304,0,0,0,0,0,0,0,1,0,15,1.280,0.280,0.400,87633158144,47199223808,69632,124440576,1562,0,16,0,1,0,0,365432832,3929530368,23-07 15:16:08,16398,1680
